context_id	word	gold_sense_id	predict_sense_id	positions	context
1701	закрытие	6		21-30	процедура открытие закрытие банковский счет
1702	закрытие	6			закрывать вклад
1703	закрытие	6		115-124	рекомендация минфин открывать новый счет национальный резервный банк обязательно влечь немедленный закрытие счет «росвооружения» другой банк
1704	закрытие	6		88-97	более крупный кредит банк зачислять счет настаивать закрытие счет другой банк
1705	закрытие	6		20-29	случай досрочный закрытие вклад банк удержать вкладывать сумма разница выданный доход процент начислять ставка востребования»
1706	закрытие	7		0-9	закрытие торговый сделка
1707	закрытие	7		10-19	досрочный закрытие сессия
1708	закрытие	7		36-45	сведение риа «новости» ожидать закрытие сделка можно уже первый квартал год
1709	закрытие	7		104-113	публичный презентация новый компания указывать предполагать показатель конец год дата закрытие сделка
1710	заложник	1		8-18	брать заложник
1711	заложник	1		12-23	расстрелять заложник
1712	заложник	1		34-44	вскоре преступник требовать заложник выкуп размер миллион
1713	заложник	1		105-116	новый метод борьба наемный работник властный структура предприниматель становиться захват заложник число администрация
1714	заложник	1		32-43	контрибуция уплатить заложник расстреливать
1715	заложник	1		91-102	армянский патриарх выпросить паша полугодовый отсрочка заковать цепь оставлять заложник община пойти мир собирать деньги
1716	заложник	1		67-78	поздно норд-ост беслан российский власть предпочитать убивать заложник вместе бандит идти уступка
1717	заложник	2		5-16	заложник принцип
1718	заложник	2		10-21	оказываться заложник законодательный система
1719	заложник	2		244-256	вуз вести нормальный коммерческий предприятие брать деньги готовый покупать услуга потом естественно стараться удовлетворять требование потребность каприз студент результат оказываться заложник
1720	заложник	2		38-49	беженец восток украина оказываться заложник мордовский предприниматель
1721	заложник	2		55-66	должен избавлять горожанин житель поселок роль заложник ежегодный бюджетный торг мэр губернатор
1722	заложник	2		162-173	нынешний накалять общественно -политический ситуация объективный оценка «левиафана» невозможный хвалить ругать автоматически становиться заложник иной идеологический позиция
1723	замена	1		60-67	труба находиться аварийный состояние требовать немедленный замена
1724	замена	1		16-23	надо производить замена оборудование
1725	замена	1		9-16	вопрос замена смертный казнь пожизненный заключение оставаться открытый
1726	замена	1		0-7	замена сын адмирал сын дворник приводить беда враг наживться адмирал доходить
1727	замена	1		32-39	знать таблица замена продукт выходить ведро вода заменять калорийность грамм масло
1728	замена	1		44-51,100-107	самый дорогостоящий трудоемкий дело замена сантехника л. улицкая мовчун ставить замена шабашов
1729	замена	1			знать текст мальволио знать многие сыграть жизнь роль наизусть
1730	замена	1		41-48	непрофессионал стоить браться замена свеча высоковольтный провод
1731	замена	2		18-25	интернет плохой замена живой общение
1732	замена	2		27-34	преподаватель заболевать замена пока находить
1733	замена	2		13-20	прислать замена
1734	замена	2		20-27	надо подыскивать замена старый велосипед
1735	замена	2		27-34	привычка давать замена счастье
1736	замена	2		37-44	посуда копеечный легко покупать замена
1737	замена	2		73-81	фон недалекой супруга записной мачо гужов более равноценный замена
1738	замена	2		88-95	ключевой сотрудник можно спокойно увольнять опасаться находить замена
1739	замена	2			различный веревочка строп
1740	замена	2		20-27	плохой шнурка замена
1741	западня	1		16-24	медведь попадать западня
1742	западня	1		18-26	охотник устраивать западня тропа вести водопой
1743	западня	1		2-10	западня предназначить зверь мочь попадать человек
1744	западня	1		111-119	большой красивый щегол лосниться перо вдруг переставать долбить задорно чирикнуть что-то слететь край западня
1745	западня	1		47-55	взгляд подобраться учуять западня хорек
1746	западня	1		95-103	швейцар глядеть взгляд дикарь охотник следить мамонт шествуть яме-западня
1747	западня	1		58-67	третий окно закрытый биться уловленный прозрачный западный крапивница
1748	западня	2		32-40	род психологический западня
1749	западня	2		19-27	дьявольский западня поделать выполнить приказ сам мочь получать пуля лоб как выполнять
1750	западня	2		229-237	понимать задача разоблачение обманщик вовсе высокий общегосударственный точка зрение позиция мораль видеть достойный применение знание психологический умение расставлять западня
1751	западня	2		123-131	считать любой ситуация выход безбожно страшно врать выход часто нет человек угодить западня уставать кружиться поиск смиряться привыкать
1752	запятая	1		32-41	деепричастный оборот выделять запятая
1753	запятая	1		18-26	фразеологизм запятая часто ставить
1754	запятая	1		15-23	нужный здесь запятая
1755	запятая	1		0-8	запятая ставить «что» «который» «если»
1756	запятая	1		42-50	теперь писать новый строка «хоч знать» запятая двигаться
1757	запятая	1		100-108	знать отчего чуть семилетний возраст писать единый ошибка самый дремучий фраза запятая ошибаться никогда
1758	запятая	1		0-8	запятая отделение целый часть дробный предлагать первый непир итальянский астроном маджини год затем и. кеплер
1759	запятая	1		68-76	разница очень ничтожный какой-то тысячный доля третий цифра запятая
1760	запятая	1		139-147	первый страница вообще быть последний шестой конец книга потому конец страница стоять запятая
1761	запятая	2		15-23	тут выходить запятая
1762	запятая	2		6-14	снова запятая
1763	запятая	2		91-99	прощать старичок касательно важный пункт согласный мочь запятая ставить
1764	запятая	2		34-42	как понимать случай тут запятая почему слесарь вдруг перемениться
1765	запятая	2		57-65	оставаться признавать понимать принимать тут запятая
1766	застой	1		0-7	застой желчить
1767	застой	1		0-7	застой жидкость
1768	застой	1		0-7	застой воздух
1769	застой	1		0-7	застой кровь [в малый тазй обусловливать естественный причина земной притяжение увы поделать
1770	застой	1		66-73	здесь космонавт помогать сосудосуживающий вещество уменьшать застой кровь
1771	застой	1		70-77	многие есть раз день большой интервал приводить застоть желча возникновение камень желчный пузырь
1772	застой	1		65-72	массаж применение кедровый масло снимать усталость венозный застоа конечность улучшать кровоснабжение
1773	застой	2		0-7	застой работа
1774	застой	2		27-34	общество наступать период застой
1775	застой	2		186-194	мир уже столетие жить эр насыщение практически менять технология язык исчерпывать экономический культурный смысл прогресс следовать считать застой таков нормальный состояние общество
1776	застой	2		54-61	сказать думать требоваться творческий застой
1777	застой	2		43-50	победоносный война явиться шовинизм застой
1778	застой	2		40-47	раз когда дело наступать застой оказываться работа дело свободный время немедленно садиться стол начинать писать
1779	затея	1		7-13	пустой затея
1780	затея	1		0-6	затея продажа мебель неудачный
1781	затея	1		28-34	приходиться отказываться затея
1782	затея	1		0-6	затея прогулка оказываться неудачный
1783	затея	1		17-25	побег затея великан великан обреченный
1784	затея	1		12-18	затеять пожалуй самый остроумный
1785	затея	1		4-10	затея книга кончаться довольно быстро
1786	затея	1		7-13	бросить затея фотографировать черный дрозд решать переключиться трескучий собрат дрозд белобровик
1787	затея	1		33-39	основательный проводить затея помощник спешно придумывать звание госслужащий категория «б»
1788	затея	2		11-17	новогодний затея приходиться ребенок вкус
1789	затея	2		38-45	участвовать веселый затея играть волейбол
1790	затея	2		127-133	ахматова иванов мандельштам забытый тетрадь «гиперборея» приют прохожий молодой стих счастливый год счастливый затея
1791	затишье	1		0-8,28-36	затишье бурейкороткий затишье гроза
1792	затишье	1		46-55	циклон принесать сюда снежный туча сменяться затишьть
1793	затишье	1		64-72	наконец подходить страстной там стоять предрассветный затишье
1794	затишье	1		46-54	шторм наступать неделя вялый затишье сырой теплый погода
1795	затишье	1		94-102	понимать жаловаться морозный треск сук заносить снег лес тосковать зимний затишье
1796	затишье	2		10-18	фронт затишье
1797	затишье	2		112-120	вчера сдавать годовой отчет теперь затишьезачевать экзамен кончаться начало новый семестр затишье
1798	затишье	2		27-35	сокольники стоять период затишье монтаж весенний выставка начинаться неделя позволять расслабляться заниматься хотеть
1799	затишье	2		57-65	однако уже третий клубный похороны наступать период затишье член клуб собираться обсуждать интересовать тема ругать жизнь мало умирать собственный желание
1800	затишье	2		62-71	литература полный затишьевон буфетчица пользоваться затишье выбегать прилавок выталкивать плотник улица
1801	затишье	2		55-63	каждый день талгарский полка период затишье день замечательный дело
1802	затишье	3		108-116	поле реветь ветер здесь густой ельник прятаться ветер высокий стена где быть затишье закуривать
1803	затишье	3		62-70	ветер сильный крылечко платформа вагон затишье
1804	затишье	3		44-52	середина путь воздух наступать полный затишье парус повисать тряпка ботанический совсем останавливаться
1805	затишье	3		86-94	упрямо пригнуть голова обогнуть угол дом сразу становиться легкий дышать здесь быть затишье
1806	затишье	3		34-42	бухта сравнительный затишье чуть заметный темнота двигаться лодка приближаться место где уже защищивать ветер море кипеть метаться мрак
1807	затмение	1		17-26	полный солнечный затмение
1808	затмение	1		74-83	древний астроном уметь достаточно точно предсказывать солнечный лунный затмение
1809	затмение	1		40-49	земля наблюдать полный лунный затмение видеть космонавт находиться время луна
1810	затмение	1		24-33	самый длинный солнечный затмение тысячелетие посчастливиться видеть житель тропический африка южный -восточная азия
1811	затмение	1		76-85	воскресенье житель приморье наблюдать редчайший небесный событие полный затмение звезда первый величина поллукс созвездие близнец
1812	затмение	2		29-38	легкий затмениен находить затмение счастье
1813	затмение	2		28-37	случаться какой-то затмение
1814	затмение	2		8-17	затмение находить
1815	затмение	2		16-25	какой-то затмение лицо помнить отлично имя память выскочить
1816	затмение	2		50-59	пытаться разбираться понимать затмение находить лето
1817	затмение	2		25-34	находить затмение называть фамилия принимать отец увидать молодой лицо удивляться
1818	затмение	2		62-71	пора мочь понимать как получаться находить какой-то затмение
1819	затруднение	1		10-22	временный затруднение
1820	затруднение	1		11-23	финансовый затруднение держаться секрет
1821	затруднение	1		44-56	уход растение вызывать серьезный затруднение
1822	затруднение	1		67-80	молодой человек заведовать музей промедление стать говорить затрудненияй переживать детище
1823	затруднение	1		0-12	затруднение один очень существенный дорога неблизко
1824	затруднение	1		24-36	альманах выходить затруднение военный время уже начинать ощущаться
1825	затруднение	1		57-69	трудность издательство денежный затруднение поддерживать
1826	затруднение	1		60-72	второй половина день выпадать обильный снег возникать затруднение отправка человек особенно горный район
1827	затруднение	1		56-68	герой привычный отличник поступать затруднение университет отдавать предпочтение фундаментальный наука прикладной
1828	затруднение	2		7-19	затруднение
1829	затруднение	2		13-25	выходить затруднение отвечать вопрос вопрос
1830	затруднение	2		31-43	неожиданный случай выводить затруднение дворецкий докладывать приезд ситникова
1831	затруднение	2		15-27,95-107	явный затруднение понимать дело серьезноекогд полюбить глебов затруднение
1832	затруднение	2		9-21	видеть затруднение отец глеб мгновенно приходить помощь
1833	затруднение	2		4-16	затруднение мочь отвечать вопрос
1834	захоронение	1.1		16-28	первичный место захоронение
1835	захоронение	1.1		6-18	новый захоронение кладбище давно производить
1836	захоронение	1.1		113-125	читать отчет работа ленинградский кладбище цифра приблизительный ежедневный захоронение
1837	захоронение	1.1		79-91	останки отец яков ивановский находить сосед указывать место захоронение пустырь дорога река
1838	захоронение	1.1		29-41	костя сломать уже захоронение песок осадки уплотнение порода
1839	захоронение	1.1		43-55	организация вынос убивать поле бой захоронение продолжать оставаться неудовлетворительный
1840	захоронение	1.1		98-110	прах беспокоить сотня год находить более почетный более символический место захоронение
1841	захоронение	1.1		24-36	единичный факт ритуал захоронение конь известный предел саяно-алтай
1842	захоронение	1.2		11-23	караимский захоронение
1843	захоронение	1.2		59-71	время рытий котлован обнаруживать древний захоронение
1844	захоронение	1.2		65-77	сторона высокий право берег находиться киргизский захоронение жар-молл
1845	захоронение	1.2		23-35	место древнеримский захоронение планировать строить новый подземный автостоянка
1846	захоронение	1.2		95-107	кладбище здесь хоронить должен быть сотня год совсем старинный захоронение обнаруживать
1847	захоронение	1.2		100-113	талисман что-то напоминать древний костяной маска иногда попадаться неолитический захоронение
1848	захоронение	1.2		33-45	археолог изучать извлечеть захоронение майкопый предмет приходить вывод представитель данный племя уже использовать лошадь верховой езда
1849	захоронение	1.2		42-54	небольшой скелет копытное находить захоронение целый время крупный антилопа сохраняться череп
1850	захоронение	2.1		0-12	захоронение ядовитый отходы
1851	захоронение	2.1		12-24	полигон захоронение бытовой мусор
1852	захоронение	2.1		31-43	ученый рекомендовать захоронение радиоактивный отходы океанический глубоководный впадина
1853	захоронение	2.1		10-22	подземный захоронение признавать большинство зарубежный российский специалист экологически экономически технологически наиболее эффективный способ изоляция рао радиоактивный отходы среда обитание человек
1854	захоронение	2.2		8-20	ядерный захоронение
1855	захоронение	2.2		82-94	нет подробный анализ последствие объемный опасный экосистема океан захоронение
1856	звезда	1		18-24	смотреть сколько звезда небо
1857	звезда	1		6-13	яркий звезда дрожать переливаться ночной небо
1858	звезда	1		20-27	астроном наблюдать звезда телескоп
1859	звезда	1		14-21	смотреть опять звезда падать
1860	звезда	1		12-19	самый яркий звезда небо венера
1861	звезда	1		13-20	синий небо звезда блистать
1862	звезда	1		87-94	бригадир внезапно замолчать стать глядеть замерцать гребень сопка вечерний звезда
1863	звезда	1		0-7	звезда теперь рассыпать небо самый яркий желтый висеть низко горизонт казаться пройти немного протягивать рука достать
1864	звезда	1		67-74	уже остыть побледнеть дрожать утренний холод звезда марей тихонько ложиться место
1865	звезда	1		96-104	окно камера забивать толстый деревянный щит время сутки определять солнце звезда тюремный распорядок
1866	звезда	1		148-156	молодость зажигать мох плошка тюлений жир широко распахивать дверь чоттагина пламя отражаться снег служить путеводный звезда возвращаться море охотник
1867	звезда	2.2		30-37	товарищ верить взоходить звезда пленительный счастье
1868	звезда	2.2		31-38	блеснуть вновь звезда любовь вдохновение
1869	звезда	2.2		72-79	думать любовь погасать навсегда дружба наконец отрадный звезда страдалец довести пристань надежный
1870	звезда	2.2		0-7,30-37	звезда надежда благодатный звезда любовь волшебный день вечно незакатный душа тоскующая
1871	звезда	2.2		111-118	синий воздух особенно прекрасный казаться собор могучий голубой глубокий цвет купол золотой звезда
1872	звезда	2.2		62-71	затем появляться двухмоторный десантный красный звезда крыло фюзеляж
1873	звезда	2.2		34-42	комиссар неспоротый красный звезда рукав обращать внимание
1874	звезда	2.2		97-105	першин надуть грудь расправить гимнастерка ремень медный блеск начищять звезда
1875	звезда	2.2		76-85	высокий медлительный сильный жутко теряться крик человек звезда погон спокойно искренне боготворить
1876	звезда	2.2		83-91	немецкий командование густо расклеить объявление еврей желтый шестиугольный звезда рукав должен такой-то день такой-то час являться здание милиция центральный район
1877	звезда	2.2		36-44	жеребец красавец рыжий белый звезда лоб
1878	звезда	2.2		68-76	очень высокий белоногой лошадь чайка гнедой белый звезда
1879	звезда	2.2		37-45	покупать рыженький теленок белый звезда лоб
1880	звезда	2.2		117-125	быть скучный щенок мишка заводить товарищ щенок дунай пухлый лобастый серый белый звезда лоб
1881	звезда	2.2		127-135	помчаться рыцарь сторона старый молодой знатный незнатный глупый умный искать белый конь черный звезда лоб
1882	звезда	4		0-7	звезда французский кино
1883	звезда	4		42-49	знакомый звездамикапризен звезда
1884	звезда	4		78-85	тряпка говорить грудной таинственный шепот манер голливудский звезда
1885	звезда	4		56-63	девочка переводить дух тут доходить звезда ташкентский баскетбол знаменитый женщина гигант рая салимов
1886	звезда	4		138-144	леня еще много год оставаться частник -надомникий выполнять заказ многочисленный складываться длительный период клиентура звезда театр кино эстрада шоу -бизнес
1887	звезда	4		46-53	тренировка школа пилатес записываться звезда театр кино американский мировой балет известный политика бизнесмен
1888	звезда	4		95-103	легион исполняться год считать самый яркий стремительно восходить звезда российский наука спорить наиболее угрюмый замшелый зубр академия
1889	звезда	4		101-109	сын дмитрий похожий отец историк ученик успенский заниматься византия семья считать звезда
1890	звезда	2.1		16-23	верить звезда
1891	звезда	2.1		33-40	бог услыхать молитва звезда тимофей особый приходить весточка живой
1892	звезда	2.1		57-64	федор федорович гордиться способность сын верить звезда
1893	звезда	2.1		139-146	несомненный покровительство николай никогда любить с. ю. витте ценить административный способность служебный звезда сановник закатиться очень быстро
1894	звезда	2.1		15-23	счастливый звезда рождаться критик латунский
1895	звезда	2.1		37-44	четверть час решать звезда вспыхнуть неделя закатиться
1896	звон	1		0-5	звон хрустальный бокал
1897	звон	1		0-5	звон бубенцы дуга
1898	звон	1		0-5	звон натянутый струна
1899	звон	1		0-5	звон капель
1900	звон	1		44-51	узнавать жизнь принимать приветствовать звон щит
1901	звон	1		83-90	ирина начинать ходить комната скрипеть посуда сервант отзываться легкий звон
1902	звон	1		10-17	стекло звон вылететь дверь открываться
1903	звон	1		125-130	половина больше пружинка раскладушка вырвать мясо болтаться бок шевеление издавать скорбеть звон
1904	звон	1		127-132	оставаться полчаса зритель мочь видеть пару-тройка быстрый прорыв исполнение цска также слышать дважды звон удар мяч перекладина
1905	звон	2		37-42	город плыть тяжелый колокольный звон
1906	звон	2		61-66	хотеть сосредоточиться последний мысль оглушать звон колокол
1907	звон	2		51-56	садиться стол поднимать бокал звон кремлевский куранты
1908	звон	2		23-29	православный церковный звон проходить длительный путь развитие простейший сигнал развергивать музыкальный композиция
1909	звон	2		158-166	стоять звонница колокол ефим дорош рассказывать восстанавливать удивительный единственный инструмент знаменитый полузабытый звон
1910	зеркало	1.1		13-21	смотреться зеркало
1911	зеркало	1.1		20-29	причесываться зеркало
1912	зеркало	1.1		44-52	обстановка роскошный дубовый панель везде зеркало
1913	зеркало	1.1		0-8	зеркало задний вид запотеть
1914	зеркало	1.1		43-52	наташа хохотать радость упиваться зеркало волшебный краса
1915	зеркало	1.1		55-63	сидеть там наверху по-турецки ставить подушка зеркало завязывать галстук
1916	зеркало	1.1		16-24	поглядывать зеркало ветровой стекло отражаться физиономия спать штейнглица
1917	зеркало	1.1		92-101	писать смерть учитель весна год «истфак встречать угловой завесить зеркало портрет черный раме»
1918	зеркало	1.1		74-82	помощник залп опрокидывать бокал лицо искажаться кривой зеркало комната смех
1919	зеркало	1.1		24-32	небритый лицо зеркало отражаться точно гримаса боль отчаяние василий
1920	зеркало	1.2		0-8	зеркало пруд
1921	зеркало	1.2		13-21	скользить зеркало вода
1922	зеркало	1.2		96-104	гребень сосновый вершина появляться серебряный краюха луна тотчас заискриться заблистать зеркало река
1923	зеркало	1.2		55-63	глаз еще сверкать огонь отражать ледяной зеркало каток
1924	зеркало	1.2		24-32	сверху видно темный зеркало заводь
1925	зеркало	1.2			белый голова марей
1926	зеркало	2		8-16	глаз зеркало душа
1927	зеркало	2		10-18	история зеркало литература
1928	зеркало	2		39-48	народный поэзия малороссия верный зеркало исторический жизнь
1929	зеркало	2		52-60	вайс понимать каждый человек смотреться как зеркало собственный представление сам
1930	зеркало	2		18-26	антисемитизм быть зеркало собственный недостаток отдельный человек общественный устройство государственный система
1931	зло	1-1		16-20	добро побеждать зло
1932	зло	1-1		14-18	непротивление зло насилие
1933	зло	1-1		51-55	кинематограф деньги мочь служить добро зло
1934	зло	1-1		85-89	теодицей стремиться согласовать идея благой всемогущий бог наличие мировой зло
1935	зло	1-1		30-34	быть земля воплощение злой абсолютный диавол большевизм
1936	зло	1-1		68-72	леонардо говорить макиавелли человек природа склонный зло считать особенно наклонный добро
1937	зло	1-1		67-71	быть вековечный возражение бог существование зло мир
1938	зло	1-1		53-57	ошибаться кричать совсем охрипнуть левий бог зло
1939	зло	1-2		25-29	реформа петр благо зло россия
1940	зло	1-2		27-31	делать зло
1941	зло	1-2		40-44	мочь быть правда желать зло
1942	зло	1-2		36-40	часть сила вечно хотеть зло вечно совершать благо
1943	зло	1-2		8-12	зло пресекать забирать книга сжигать
1944	зло	1-2		28-32	эх деньги деньги сколько зло мир
1945	зло	1-2		89-93	гоголь вести родословная так называть натуральный школа вскрытие социальный зло неправда обличение осмеяние
1946	зло	1-2		74-78,94-98	вполне понимать пребывание флот внутренний рейд порт-артур быть зло еще больший зло стоянка большой рейд огромный расход уголь
1947	зло	1-2		51-55	будущее либерал враг пока меньший зло
1948	зло	1-3		26-30	казаться зло делать думать так хороший
1949	зло	1-3		26-30	смех добрый смех зло быть
1950	зло	1-3		31-35	побивать утешать зло примера»
1951	зло	1-3		26-30	представлять зло брать плохой
1952	зло	1-3		38-42	проститутка связываться зло хватать
1953	зло	1-3		21-25	толпа шухов зло брать стерва
1954	злоупотребление	1		6-22	явный злоупотребление полномочие
1955	злоупотребление	1		21-37	открываться чудовищный злоупотребление
1956	злоупотребление	1		66-83	новый парламент год выдвигать бэкон обвинение злоупотребление взяточничество
1957	злоупотребление	1		28-44	конечно знать рост злоупотребление провинциальный администрация
1958	злоупотребление	1		86-102	«завещании» ленин сам сталин сказать нелояльный человек способный злоупотребление власть
1959	злоупотребление	1		75-91	красный крест общий отзыв действовать недобросовестно воровать везде злоупотребление
1960	злоупотребление	1		99-115	достоевский читать отрывок повесть «бедный люди» «неточка незванова» страстно обличать злоупотребление помещик крепостной право
1961	злоупотребление	2		0-16	злоупотребление спиртное
1962	злоупотребление	2		91-107	здоровье сильно подорвать скитание тропический «закоулкам» сказываться злоупотребление алкоголь
1963	злоупотребление	2		34-50	нередко заболевание происходить злоупотребление углевод быть мучный сладкий вещество
1964	злоупотребление	2		12-28	алкогольный злоупотребление особенно абсенвать служить стимул развитие падучая
1965	злоупотребление	2		61-77	многие считать катаракта глауком грессировать злоупотребление компьютер
1966	знак	1		0-8	знак приказывать подниматься
1967	знак	1		40-45	простой подмигивание какой-то знак
1968	знак	1		43-49	дуня уже давно замечать стать делать знак
1969	знак	1		15-20	делать знак глаз «нагниться мол мне»
1970	знак	1		67-73	хотеться никита замечать привставать начинать делать знак палец
1971	знак	1		60-66	крюкова подниматься место махать рука понимать знак
1972	знак	1		3-9	знак марийка девушка бросаться сторона
1973	знак	1		42-50	старуха уходить выносить бубен объяснять знак подарок молодой цыганка
1974	знак	2.1		2-7	знак признательность
1975	знак	2.1		4-9	знак примирение
1976	знак	2.1		10-16	оказывать знак внимание
1977	знак	2.1		2-7	знак траур приспустить флаг
1978	знак	2.1		24-30	свита оказывать знак внимание уважение
1979	знак	2.1		64-70	ласка поцелуй благосклоть улыбка везде признавать знак любовь
1980	знак	2.1		37-42	равный брать колечко знак сердиться
1981	знак	2.1		0-7	знакомый признание японский «экономический чуда» становиться избрание место всемирный выставка год
1982	знак	2.2		6-11	явный знак
1983	знак	2.2		17-22	ровный дыхание знак уже спать
1984	знак	2.2		24-29	белый желтый язык знак болезнь
1985	знак	2.2		33-38	встреча знак еще погибать
1986	знак	2.2		104-109	указывать вдаль север где холм клубиться рядом густой столб дым страшный знак враг приближаться большой отряд
1987	знак	2.2		120-125	николай егорович вытаскивать носовой платок держать опустить рука стать машинально помахивать явный знак жуковский приходиться душа слышать
1988	знак	2.2		45-50	сердиться женщина несомненный знак любить
1989	знак	2.2		41-46	удаваться ошибаться высший точка знак пианист действительно овладевать данный моторный трудность
1990	знак	2.3		0-5	знак
1991	знак	2.3		22-27	воспринимать что-ловек знак судьба
1992	знак	2.3		18-23	явно знак
1993	знак	2.3		104-109	встречаться папа мама колонна большой театр там говорить какой-то знак судьба
1994	знак	2.3		48-53	вода что-нибудь выбросить знак шаман что-то угождать дух делать что-то нехороший
1995	знак	2.3		73-79	настраивать весьма мистически узревал самый убогий явление знак
1996	знак	2.3		67-72	ссылаться история происходить знак напоминание предупреждение
1997	знак	3		0-5	знак «диез»
1998	знак	3		15-20	математический знак бесконечность
1999	знак	3		41-47	кириллица отображать непонятный знак
2000	знак	3		23-29	расставьт недостающий знак препинание
2001	знак	3		61-69	брать тоска вид страница исписывать математический знак
2002	знак	3		73-79	певчий всматриваться сонный глаз расплываться линейк нотный знак
2003	знак	3		63-68,109-117	рядом запись достоевский ставить любимый латинский знак «заметь хорошо» восклицательный знак
2004	знак	3		94-101	великий открытие знаменитый разведчик укладываться короткий строка цифровой знак
